author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex,lastname,ntitle
"Соболев, М.",На далеком острове,Повесть,1950-01-01,15000,FALSE,TRUE,FALSE,FALSE,Владивосток,м,Соболев,на далеком острове
"Соколов-Микитов, И.",от весны до весны,рассказы,1964-01-01,100000,TRUE,TRUE,NA,NA,Ленинград,м,Соколов,от весны до весны
"Соколова, М.",Двор у Китайгородской стены,повесть и рассказы,1971-01-01,65,NA,NA,TRUE,NA,Москва,ж,Соколова,двор у китайгородской стены
"Соколовская, Р.; Левинцен, Г.","Горнист, труби сбор!",NA,1966-01-01,100000,NA,TRUE,TRUE,NA,Москва,ж;м,Соколовская,горнист труби сбор
"Соколовский, А.",всегда на посту,очерки,1966-01-01,75000,TRUE,TRUE,NA,NA,Москва,м,Соколовский,всегда на посту
"Соколовский, А.",Городок за рекой,рассказ,1970-01-01,150,TRUE,NA,NA,NA,Москва,м,Соколовский,городок за рекой
"Соколовский, А.",Дом на улице Овражной,NA,1959-01-01,155000,FALSE,TRUE,FALSE,NA,Москва,М,Соколовский,дом на улице овражной
"Соколовский, А.",Новичок,NA,1955-01-01,30000,TRUE,TRUE,FALSE,NA,Москва,м,Соколовский,новичок
"Соколовский, А.",Первый особого назначения,Повесть,1962-01-01,65000,FALSE,TRUE,FALSE,FALSE,Москва,м,Соколовский,первый особого назначения
"Соколовский, А.",Сокровища Волчьего лога,повесть,1966-01-01,115000,NA,TRUE,NA,NA,Москва,м,Соколовский,сокровища волчьего лога
"Соловьев, Г.",Верный шаг,рассказы,1964-01-01,15000,NA,NA,NA,NA,Саратов,м,Соловьев,верный шаг
"Соловьев,Л.",Возмутитель спокойствия,NA,1943-01-01,25000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Соловьев,возмутитель спокойствия
"Соловьев, В.","Держись, мушкетер!",повесть,1971-01-01,15,NA,TRUE,TRUE,NA,Челябинск,м,Соловьев,держись мушкетер
"Соловьев, Л.",Записки моего приятеля,повесть,1966-01-01,100000,NA,TRUE,NA,NA,Ленинград,м,Соловьев,записки моего приятеля
"Соловьев,Л.",Степан Полосухин,Повесть,1943-01-01,25000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Соловьев,степан полосухин
"Соловьева, Л.",Как мальчик себе имя нашел,NA,1965-01-01,100000,NA,NA,TRUE,NA,Москва,ж,Соловьева,как мальчик себе имя нашел
"Соловьева, М.",Неспокойное семейство,NA,1958-01-01,125000,TRUE,FALSE,FALSE,NA,Ленинград,Ж,Соловьева,неспокойное семейство
"Солодарь, Ц.",Первые рубежи,повесть,1971-01-01,100,NA,TRUE,NA,NA,Москва,NA,Солодарь,первые рубежи
"Соломеин, П.",Павка-коммунист,повесть,1966-01-01,50000,NA,TRUE,NA,NA,Свердловск,м,Соломеин,павка коммунист
"Солоухин, В.",Ножечек с костяной ручкой,рассказы,1966-01-01,300000,TRUE,NA,NA,NA,Москва,м,Солоухин,ножечек с костяной ручкой
"Сорокин, З.",Поединок в снежной пустыне,рассказы,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Сорокин,поединок в снежной пустыне
Сотник Ю.,"""Архимед"" Вовки Грушина",Рассказы,1947-01-01,30000,TRUE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Сотник,архимед вовки грушина
"Сотник, Ю.",Как я был самостоятельным,NA,1958-01-01,90000,TRUE,FALSE,FALSE,NA,Москва,М,Сотник,как я был самостоятельным
"Сотник, Ю.",Машка Самбо и Заноза. Приключение не удалось,повести,1965-01-01,75000,NA,TRUE,NA,NA,Москва,м,Сотник,машка самбо и заноза приключение не удалось
"Сотник, Ю.",Невиданная птица,Рассказы,1950-01-01,30000,FALSE,TRUE,TRUE,FALSE,Mосква; Ленинград,м,Сотник,невиданная птица
"Сотник, Ю.",Приключение не удалось,Повесть,1961-01-01,115000,FALSE,TRUE,FALSE,FALSE,Москва,м,Сотник,приключение не удалось
Сотник Ю.,Про наши дела,Повесть,1946-01-01,45000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Сотник,про наши дела
"Сотник, Ю.",Райкины пленники,рассказы,1965-01-01,50000,NA,TRUE,NA,NA,Москва,м,Сотник,райкины пленники
"Сотников, и.",Чудо-камень,повесть,1964-01-01,10000,NA,TRUE,TRUE,NA,Уфа,м,Сотников,чудо камень
"Спирин, А.",Митька,NA,1964-01-01,200000,TRUE,NA,NA,NA,Москва,м,Спирин,митька
"Сталинская, Н.",О чем рассказала кукушка,NA,1960-01-01,130000,TRUE,FALSE,FALSE,NA,Москва,Ж,Сталинская,о чем рассказала кукушка
"Становов, А.",Тынзей летит в цель,NA,1971-01-01,15,TRUE,NA,NA,NA,Магадан,м,Становов,тынзей летит в цель
"Станюкович,К.М.",Морские рассказы,NA,1940-01-01,25000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Станюкович,морские рассказы
"Стародуб, С.",С девятой версты,повести и рассказы,1971-01-01,50,NA,NA,TRUE,NA,Хабаровск,м,Стародуб,с девятой версты
"Стародумов,Н.Н.",Над фронтами,NA,1940-01-01,10000,FALSE,FALSE,TRUE,FALSE,Киев,м,Стародумов,над фронтами
"Старостин, А.",Орлята,рассказы,1964-01-01,30000,NA,TRUE,NA,NA,Свердловск,м,Старостин,орлята
"Старцев, В.",Звезды в горах,Повесть,1963-01-01,30000,FALSE,TRUE,FALSE,FALSE,Москва,м,Старцев,звезды в горах
"Стекольников, Л.",Записки Толи Сундукова,Маленькая повесть,1963-01-01,65000,FALSE,TRUE,FALSE,FALSE,Ленинград,м,Стекольников,записки толи сундукова
"Степаненко, В.",Долгая Старица,Повесть,1963-01-01,65000,FALSE,TRUE,FALSE,FALSE,Москва,м,Степаненко,долгая старица
"Степаненко, В.",Колькина тайна,NA,1960-01-01,90000,FALSE,TRUE,FALSE,NA,Москва,М,Степаненко,колькина тайна
"Степаненко, В.",Марка с острова Мадагаскар,рассказы и повести,1971-01-01,100,NA,TRUE,NA,NA,Москва,м,Степаненко,марка с острова мадагаскар
"Степаненко, В.",Саварка,повесть,1970-01-01,100,TRUE,NA,NA,NA,Москва,м,Степаненко,саварка
"Степаненко, В.",Три удара Пеле,повесть,1971-01-01,75,NA,NA,NA,NA,Москва,м,Степаненко,три удара пеле
"Степанов, Н.",Март-весенний месяц,повесть,1971-01-01,75,NA,NA,TRUE,NA,Москва,м,Степанов,март весенний месяц
"Степанов, И.",Пост на бухте Безымянной,Рассказ,1954-01-01,15000,FALSE,TRUE,FALSE,FALSE,Ярославль,м,Степанов,пост на бухте безымянной
"Степная, А.","Кто ищет, тот  найдет",Повесть,1961-01-01,115000,FALSE,TRUE,FALSE,FALSE,Москва,ж,Степная,кто ищет тот  найдет
"Стивенсон,Р.",Остров сокровищ,NA,1945-01-01,45000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Стивенсон,остров сокровищ
"Стойко, П.",Горы живут,Рассказы,1954-01-01,15000,FALSE,TRUE,FALSE,FALSE,Краснодар,м,Стойко,горы живут
"Страхова, М.",Маленькие музыканты,рассказы,1964-01-01,115000,TRUE,NA,NA,NA,Москва,ж,Страхова,маленькие музыканты
"Стругацкий, А.; Стругацкий, Б.",Обитаемый остров,повесть,1971-01-01,100,NA,NA,NA,NA,Москва,м;м,Стругацкий,обитаемый остров
"Стругацкий, А.; Стругацикй, Б.",Понедельник начинается в субботу,повесть,1965-01-01,100000,NA,NA,TRUE,NA,Москва,м;м,Стругацкий,понедельник начинается в субботу
"Стругацкий, А.; Стругацикй, Б.",Трудно быть богом,NA,1966-01-01,215000,NA,NA,TRUE,NA,Москва,м;м,Стругацкий,трудно быть богом
"Субботин, В.",Глухой ночью,Рассказы,1963-01-01,30000,FALSE,TRUE,FALSE,FALSE,Симферополь,м,Субботин,глухой ночью
"Субботин, В.",Мальчик на дельфине,рассказы,1965-01-01,150000,TRUE,NA,NA,NA,Москва,м,Субботин,мальчик на дельфине
"Суворина, Е.",Замечательный товарищ,рассказы,1965-01-01,100000,TRUE,NA,NA,NA,Москва,ж,Суворина,замечательный товарищ
"Сулиманов, М.",Черная пещера,NA,1958-01-01,165000,TRUE,TRUE,FALSE,NA,Москва,М,Сулиманов,черная пещера
"Супрун, И.",Егоркин разъезд,NA,1959-01-01,30000,FALSE,TRUE,FALSE,NA,Новосибирск,М,Супрун,егоркин разъезд
"Сургутская, Е.","Двадцать дней на борту корабля ""Очарование""",повесть,1966-01-01,100000,TRUE,NA,NA,NA,Москва,ж,Сургутская,двадцать дней на борту корабля очарование
"Суреев, П.",Дорогою детства,NA,1960-01-01,10000,FALSE,TRUE,FALSE,NA,Иваново,М,Суреев,дорогою детства
"Суслов, Л.",Иринкины руки,рассказы,1965-01-01,15000,TRUE,NA,NA,NA,Воронеж,м,Суслов,иринкины руки
"Суслов, В.",Красные облака,повесть,1970-01-01,100,TRUE,NA,NA,NA,Ленинград,м,Суслов,красные облака
"Сутотский, С.",Бедняга Двадцать восьмой,повесть,1964-01-01,30000,NA,TRUE,TRUE,NA,Москва,м,Сутотский,бедняга двадцать восьмой
"Суханов, Н.",У пограничных троп,Рассказы,1962-01-01,75000,FALSE,TRUE,FALSE,FALSE,Чита,м,Суханов,у пограничных троп
"Сухачевский, С.",Коля Мяготин,NA,1955-01-01,15000,FALSE,TRUE,FALSE,NA,Курган,м,Сухачевский,коля мяготин
"Сырова, М.","Извините, пожалуйста",NA,1959-01-01,75000,TRUE,FALSE,FALSE,NA,Тюмень,Ж,Сырова,извините пожалуйста
"Сытин,В.",Атака с воздуха,NA,1941-01-01,25000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Сытин,атака с воздуха
"Сычев, Д.",Лето Феди Степанова,NA,1971-01-01,100,TRUE,NA,NA,NA,Казань,м,Сычев,лето феди степанова
"Тагер, Е.",Повесть об Афанасие Никитине,NA,1966-01-01,50000,NA,TRUE,TRUE,NA,Ленинград,ж,Тагер,повесть об афанасие никитине
Таежный А.,Ростки,Повесть,1932-01-01,10000,NA,TRUE,NA,NA,Симферополь,м,Таежный,ростки
"Тазенков,И.В.","Горизонт ""575""",Рассказ,1941-01-01,25000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Тазенков,горизонт 575
"Тайц, Я.",Всадник,NA,1957-01-01,NA,TRUE,FALSE,FALSE,NA,Москва,М,Тайц,всадник
"Тайц, Я.",Дом,рассказы,1966-01-01,30000,TRUE,NA,NA,NA,Москва,м,Тайц,дом
"Тайц,Я.",Кубик на кубик,рассказы,1970-01-01,300,NA,NA,NA,NA,Москва,м,Тайц,кубик на кубик
"Тайц,Я.",Мой первый букет,Рассказы,1970-01-01,150,NA,NA,NA,NA,Москва,м,Тайц,мой первый букет
"Тайц,Я.",Неугасимый свет,Рассказы,1971-01-01,150,TRUE,NA,NA,NA,Москва,м,Тайц,неугасимый свет
"Таковский, А.","Повесть о прекрасной Гулаин, батыре Арыслане и сестре его Алтынай, о бае Аллаяре и пастухе Журыне, о шахе Надире и хане Суртайше",NA,1965-01-01,50000,NA,TRUE,NA,NA,Москва,м,Таковский,повесть о прекрасной гулаин батыре арыслане и сестре его алтынай о бае аллаяре и пастухе журыне о шахе надире и хане суртайше
Тардов М.С.,Алешка Богунец,Повесть,1937-01-01,10000,NA,NA,TRUE,NA,Киев,м,Тардов,алешка богунец
"Тарловский, М.",Причина поражения,рассказы,1965-01-01,3000,NA,NA,NA,NA,Куйбышев,м,Тарловский,причина поражения
"Тарский, Ю.",Подводная лодка уходит в поиск,повесть,1966-01-01,100000,TRUE,NA,NA,NA,Москва,м,Тарский,подводная лодка уходит в поиск
"Тартаковский, Б.",Мальчишка ищет друга,Повесть,1963-01-01,115000,TRUE,TRUE,FALSE,FALSE,Киев,м,Тартаковский,мальчишка ищет друга
"Тартаковский, Б.",Моя обезьяна Зося,NA,1958-01-01,115000,TRUE,FALSE,FALSE,NA,Киев,М,Тартаковский,моя обезьяна зося
"Тартаковский, Б.",Пётр Ясько и его отряд,NA,1957-01-01,100000,FALSE,TRUE,TRUE,NA,Москва,м,Тартаковский,петр ясько и его отряд
"Тартаковский, Б.",Радости и горести Симы Каштановой,Повесть,1954-01-01,100000,FALSE,TRUE,TRUE,FALSE,Москва,м,Тартаковский,радости и горести симы каштановой
"Тартаковский, Б.",Строгая птица,Повесть,1971-01-01,300,NA,TRUE,TRUE,NA,Киев,м,Тартаковский,строгая птица
"Тарханеев, Ф.",Лесные были,Рассказы,1954-01-01,30000,TRUE,TRUE,FALSE,FALSE,Свердловск,м,Тарханеев,лесные были
"Твардовский, А.",Василий Теркин,Поэма,1953-01-01,100000,FALSE,TRUE,TRUE,FALSE,Ленинград,м,Твардовский,василий теркин
Твардовский А.,Два солдата,NA,1946-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Твардовский,два солдата
"Твен,М.",Приключения Гекльберри Финна,NA,1942-01-01,400000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Твен,приключения гекльберри финна
"Твен,М.",Принц и нищий,NA,1941-01-01,50000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Твен,принц и нищий
"Твен,М.",Янки при дворе короля Артура,NA,1945-01-01,25000,FALSE,FALSE,TRUE,FALSE,Ленинград,м,Твен,янки при дворе короля артура
"Тверской, Ан.",Случай на улице,NA,1955-01-01,50000,TRUE,FALSE,FALSE,NA,Киев,м,Тверской,случай на улице
"Тверской, А.",Турецкий марш,повесть,1965-01-01,75000,NA,NA,TRUE,NA,Москва,м,Тверской,турецкий марш
"Тельпугов, В.",Все по местам! Повесть и рассказы,Повесть и рассказы,1971-01-01,100,NA,TRUE,TRUE,NA,Москва,м,Тельпугов,все по местам повесть и рассказы
"Тельпугов, В.",Ночные огни,Рассказы,1963-01-01,100000,FALSE,TRUE,TRUE,FALSE,Москва,м,Тельпугов,ночные огни
"Тендряков, В.",Медный крестик,Отрывок из повести,1963-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,м,Тендряков,медный крестик
"Тендряков, В.",Чудотворная,повесть,1964-01-01,100000,NA,TRUE,NA,NA,Москва,м,Тендряков,чудотворная
"Терехов, Н.",В Бронькеных владениях,рассказы,1965-01-01,15000,TRUE,NA,NA,NA,Волгоград,м,Терехов,в бронькеных владениях
"Терехов, Н.",Расскажи мне про Данко,Повесть и рассказы,1970-01-01,115,NA,TRUE,TRUE,NA,Волгоград,м,Терехов,расскажи мне про данко
"Терехов, Н.","Тайфун ""Флора""",рассказы,1966-01-01,30000,TRUE,NA,NA,NA,Волгоград,м,Терехов,тайфун флора
"Терешенков, Е.","Там, где начинается день",NA,1955-01-01,15000,FALSE,TRUE,FALSE,NA,Владивосток,м,Терешенков,там где начинается день
"Терской,А.",Черный шкаф,Повесть,1945-01-01,3000,FALSE,TRUE,FALSE,FALSE,Сталинабад,м,Терской,черный шкаф
"Терской,А.",Юность героя,Повесть,1941-01-01,10000,FALSE,TRUE,FALSE,FALSE,Молотов,м,Терской,юность героя
"Тимошкин, Евг.",Ветрогон,Рассказы,1961-01-01,115000,FALSE,TRUE,FALSE,FALSE,Ленинград,м,Тимошкин,ветрогон
"Тимченко, В.","Пароль ""Четыре звезды""",повести и рассказы,1965-01-01,65000,NA,TRUE,NA,NA,Киев,м,Тимченко,пароль четыре звезды
"Титаренко, Е.","Открытие, войны, странствия адмирл-генералиссимуса и его начальника штаба на воде, на земле и под землей",повесть,1966-01-01,50000,NA,NA,NA,NA,Воронеж,м,Титаренко,открытие войны странствия адмирл генералиссимуса и его начальника штаба на воде на земле и под землей
"Тиханов, Н.",Жар-птица,Повесть,1963-01-01,30000,FALSE,TRUE,FALSE,FALSE,Куйбышев,м,Тиханов,жар птица
"Тихая, Г.",Красный голубь,рассказы,1966-01-01,75000,NA,TRUE,TRUE,NA,Баку,ж,Тихая,красный голубь
"Тихая, Г.",Митин тост,Рассказы,1971-01-01,8,NA,NA,NA,NA,Баку,ж,Тихая,митин тост
"Тихова, Т.",Пояс Енисея,Повесть,1962-01-01,30000,FALSE,TRUE,TRUE,FALSE,Ленинград,м,Тихова,пояс енисея
"Тихомиров, В.",Краснодеревщики,Повесть,1970-01-01,75,NA,TRUE,TRUE,NA,Москва,м,Тихомиров,краснодеревщики
"Тихомиров, О.",Фокусники,рассказы и повести,1964-01-01,65000,NA,TRUE,NA,NA,Москва,м,Тихомиров,фокусники
"Тихонов,Н.С.","""Я все живу""",Рассказ,1945-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Тихонов,я все живу
"Тихонов,Н.С.",Ленинградцы,Рассказы,1944-01-01,30000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Тихонов,ленинградцы
"Тихонов, Б.",Лешка-царек,повесть,1966-01-01,65000,TRUE,NA,NA,NA,Киев,м,Тихонов,лешка царек
"Тихонов, Н. С.",Рассказы,Рассказы,1950-01-01,45000,FALSE,TRUE,TRUE,FALSE,Mосква; Ленинград,м,Тихонов,рассказы
"Ткачев, П.",Федька Куприян,NA,1957-01-01,30000,FALSE,TRUE,FALSE,NA,Куйбышев,м,Ткачев,федька куприян
"Ткаченко, В.",Братья знакомятся,Рассказы,1962-01-01,65000,FALSE,TRUE,FALSE,FALSE,Калинин,м,Ткаченко,братья знакомятся
"Ткаченко, В.",Ход конём,NA,1959-01-01,30000,TRUE,TRUE,FALSE,NA,Калинин,М,Ткаченко,ход конем
Тобольский Исай,Моим друзьям,NA,1948-01-01,15000,TRUE,TRUE,FALSE,FALSE,Саратов,м,Тобольский,моим друзьям
"Толстой,Л.Н.",Война и мир,NA,1942-01-01,50000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Толстой,война и мир
"Толстой,Л.Н.",Детство и отрочество,NA,1944-01-01,50000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Толстой,детство и отрочество
"Толстой,А.Н.",Детство Никиты,Повесть,1944-01-01,25000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Толстой,детство никиты
Толстой А.,Желтухин,NA,1951-01-01,30000,TRUE,FALSE,FALSE,NA,Саратов,м,Толстой,желтухин
"Толстой,Л.Н.",Кавказский пленник,NA,1945-01-01,20000,FALSE,TRUE,FALSE,FALSE,Ленинград,м,Толстой,кавказский пленник
"Толстой,А.Н.",Оборона Царицына,NA,1941-01-01,75000,TRUE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Толстой,оборона царицына
"Толстой,Л.Н.",Поликушка,NA,1941-01-01,100000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Толстой,поликушка
"Томаева, А.","""тигрята"" шагают за облака",Повесть,1971-01-01,2,NA,NA,NA,NA,Орджоникидзе,ж,Томаева,тигрята шагают за облака
томан Н.,Что происходит в тишине,NA,1948-01-01,30000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,томан,что происходит в тишине
"Томан, Н.",Город может спать спокойно,Повесть,1970-01-01,100,NA,TRUE,TRUE,NA,Москва,м,Томан,город может спать спокойно
"Томан, Н.",Когда утихла буря,Повести,1953-01-01,150000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Томан,когда утихла буря
"Томан, Н.",По тихому следу,Повести,1950-01-01,30000,FALSE,TRUE,TRUE,FALSE,Mосква; Ленинград,м,Томан,по тихому следу
"Томан, Н.",Сквозь ураган,Повесть,1953-01-01,30000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Томан,сквозь ураган
"Томан, Н.",Эшелоны идут под откос,Повести,1971-01-01,200,NA,NA,TRUE,NA,Москва,м,Томан,эшелоны идут под откос
"Томен, Ю.",Восемь дней в неделю,Повесть,1971-01-01,75,NA,TRUE,TRUE,NA,Ленинград,м,Томен,восемь дней в неделю
"Томен, Ю.",Повесть об Атлантиде,Рассказы,1971-01-01,100,NA,TRUE,NA,NA,Ленинград,м,Томен,повесть об атлантиде
"Томилин, А.",Маришкины истории,NA,1964-01-01,100000,TRUE,NA,NA,NA,Ленинград,м,Томилин,маришкины истории
"Томин, Ю.",Алмазные тропы,NA,1960-01-01,73000,FALSE,TRUE,FALSE,NA,Ленинград,М,Томин,алмазные тропы
"Томин, Ю.","Борька, я и невидимка",Повесть,1962-01-01,100000,FALSE,TRUE,FALSE,FALSE,Ленинград,м,Томин,борька я и невидимка
"Томин, Ю.",Повесть об Атлантиде,NA,1959-01-01,30000,FALSE,TRUE,FALSE,TRUE,Ленинград,М,Томин,повесть об атлантиде
"Томин, Ю.",Повесть об Атлантиде и рассказы,повести и рассказы,1966-01-01,100000,NA,TRUE,NA,NA,Ленинград,м,Томин,повесть об атлантиде и рассказы
"Топорков, С.",Тропами Берендея,Рассказы,1971-01-01,30,NA,TRUE,TRUE,NA,Вологда,м,Топорков,тропами берендея
"Торбан, Р.",Заколдованная палата,Повесть,1962-01-01,45000,FALSE,TRUE,TRUE,FALSE,Липецк,ж,Торбан,заколдованная палата
Торбан Р.,Снежный человек,Повесть,1938-01-01,25300,NA,TRUE,NA,NA,М.-Л.,м,Торбан,снежный человек
Тренев В.,"Бриг ""Меркурий""",NA,1946-01-01,30000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Тренев,бриг меркурий
"Тресков, А.",На озере Ивняковом,рассказ,1964-01-01,50000,NA,NA,NA,NA,Барнаул,м,Тресков,на озере ивняковом
"Третьяков, Ю.",В плену у краснокожих,NA,1960-01-01,30000,FALSE,TRUE,FALSE,NA,Воронеж,М,Третьяков,в плену у краснокожих
"Третьяков, Ю.",Начало рыбачьего патруля,Рассказы,1962-01-01,65000,FALSE,TRUE,FALSE,FALSE,Москва,м,Третьяков,начало рыбачьего патруля
"Третьяков, Ю.",Осьминог,NA,1958-01-01,50000,FALSE,TRUE,FALSE,NA,Москва,М,Третьяков,осьминог
"Третьяков, Ю.",Ошибка Радика и Женьки,Рассказы,1963-01-01,150000,TRUE,TRUE,FALSE,FALSE,Москва,м,Третьяков,ошибка радика и женьки
"Третьяков, Ю.",Приключения Мишки Мочалкина,повесть,1965-01-01,30000,NA,NA,NA,NA,Воронеж,м,Третьяков,приключения мишки мочалкина
"Третьяков, Ю.",Рыцари и Березовые улицы,повесть,1965-01-01,75000,NA,TRUE,NA,NA,Москва,м,Третьяков,рыцари и березовые улицы
"Трофимов, А.",Митяй идет в разветку,рассказы,1965-01-01,65000,NA,NA,NA,NA,Свердловск,м,Трофимов,митяй идет в разветку
Трублаини М.П.,Лахтак,Повесть,1936-01-01,15000,NA,TRUE,NA,NA,Харьков-Одесса,м,Трублаини,лахтак
"Трунов, Д.",Русая прядь,NA,1970-01-01,1,NA,TRUE,NA,NA,Махачкала,м,Трунов,русая прядь
"Труфакин, А. Е.",Арапка и Крепыш,Рассказ,1949-01-01,1000,FALSE,TRUE,TRUE,FALSE,Новосибирск,м,Труфакин,арапка и крепыш
"Труфакин, А. Е.",Друзья,Повесть,1949-01-01,1000,FALSE,TRUE,TRUE,FALSE,Новосибирск,м,Труфакин,друзья
"Тужилин, Н.",Зернышко ржаново колышка,повесть,1965-01-01,30000,NA,NA,TRUE,NA,Симферополь,м,Тужилин,зернышко ржаново колышка
"Туманова, З.",Травы голубые,Повесть,1961-01-01,15000,FALSE,TRUE,TRUE,FALSE,Ташкент,ж,Туманова,травы голубые
"Туманян,О.",Гикор,Рассказ,1942-01-01,5000,TRUE,TRUE,FALSE,FALSE,Ереван,м,Туманян,гикор
"Тумасов, Б.",Мишка-путешественник,NA,1958-01-01,30000,TRUE,TRUE,FALSE,NA,Краснодар,М,Тумасов,мишка путешественник
"Тургенев,И.С.",Отцы и дети,NA,1942-01-01,50000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Тургенев,отцы и дети
"Туренская, В.",Девятая,NA,1958-01-01,90000,FALSE,FALSE,TRUE,NA,Москва,Ж,Туренская,девятая
"Туренская, В.",Крутая радуга,Повесть,1961-01-01,65000,FALSE,FALSE,TRUE,FALSE,Москва,ж,Туренская,крутая радуга
"Туренская, В.",Марианна ищет родных,повесть,1964-01-01,65000,NA,NA,TRUE,NA,Москва,ж,Туренская,марианна ищет родных
"Туричин,И.",Сердце солдата,рассказы и повести,1964-01-01,100000,TRUE,TRUE,NA,NA,Ленинград,м,Туричин,сердце солдата
"Тутунов,А.В.",Жизнь в скорлупе,NA,1941-01-01,25000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Тутунов,жизнь в скорлупе
"Тушкан,Г.П.",Джура,NA,1940-01-01,10000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Тушкан,джура
"Тушкан, Г.",Друзья и враги Анатолия Русакова,Повесть,1963-01-01,65000,FALSE,TRUE,TRUE,FALSE,Москва,м,Тушкан,друзья и враги анатолия русакова
"Тушкан, Г.",Черный смерч,Повесть,1954-01-01,30000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Тушкан,черный смерч
"Тынянов,Ю.",Кюхля,Повесть,1941-01-01,25000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Тынянов,кюхля
"Тынянова,Л.",Друзья-соперники,Повесть,1945-01-01,45000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Тынянова,друзья соперники
"Тычинин, В.",Птичий перевал,NA,1964-01-01,150000,TRUE,NA,NA,NA,Москва,м,Тычинин,птичий перевал
"Тэсс, Т.",Американки,рассказы,1966-01-01,100000,NA,NA,TRUE,NA,Москва,ж,Тэсс,американки
"Тэсс, Т.",Невидимый свидетель,Рассказы,1963-01-01,65000,FALSE,TRUE,FALSE,FALSE,Москва,ж,Тэсс,невидимый свидетель
Тюляпин К.,Счет оплачен,Повесть,1931-01-01,5000,NA,NA,TRUE,NA,М.-Л.,м,Тюляпин,счет оплачен
"Тюриков, В.",Было мальчишке двенадцать,повесть,1964-01-01,30000,NA,TRUE,TRUE,NA,Ташкент,м,Тюриков,было мальчишке двенадцать
"Тюриков, В.",Тянут-потянут,Рассказы,1961-01-01,15000,FALSE,TRUE,TRUE,FALSE,Ташкент,м,Тюриков,тянут потянут
"Уварова, Л.",Нескучный сад,повесть,1964-01-01,50000,NA,NA,TRUE,NA,Москва,ж,Уварова,нескучный сад
"Уварова, Л.",Теперь или никогда!,Повесть,1970-01-01,75,NA,TRUE,TRUE,NA,Москва,ж,Уварова,теперь или никогда
"Удалов, А.",Жизнь и приключения Кости Спиридонова,Повесть,1963-01-01,30000,FALSE,TRUE,TRUE,FALSE,Ташкент,м,Удалов,жизнь и приключения кости спиридонова
"Удалов, А.",Открыватели мира. Жизнь и приключения Кости Спиридонова,NA,1960-01-01,30000,FALSE,FALSE,TRUE,TRUE,Ташкент,М,Удалов,открыватели мира жизнь и приключения кости спиридонова
"Удалов, А.",Три веселых друга,Повести и рассказы,1971-01-01,75,NA,TRUE,TRUE,NA,Ташкент,м,Удалов,три веселых друга
"Улуг-Заде, К.","Здравствуй, бойчесак",Рассказ,1961-01-01,4000,FALSE,TRUE,FALSE,FALSE,Душанбе,ж,Улуг,здравствуй бойчесак
"Улуг-Заде, К",Муким и Савсан,повесть,1965-01-01,46000,NA,TRUE,NA,NA,Душанбе,ж,Улуг,муким и савсан
"Улуг-Заде, К.",Муким-гончар,Рассказ,1961-01-01,10000,FALSE,TRUE,FALSE,FALSE,Душанбе,ж,Улуг,муким гончар
"Ульянова, А.",Детские и школьные годы Ильича,NA,1955-01-01,500000,TRUE,FALSE,FALSE,NA,Москва,ж,Ульянова,детские и школьные годы ильича
"Умецкий, Б.",Счастливого всплытия,рассказы,1964-01-01,30000,NA,TRUE,TRUE,NA,Минск,м,Умецкий,счастливого всплытия
"Уреевский, А.",Аквариум,NA,1958-01-01,50000,TRUE,FALSE,FALSE,NA,Новосибирск,М,Уреевский,аквариум
